Shoulder_X,Shoulder_Y,Shoulder_Z
29.94,-18.31,170.56
4.19,-7.5,127.0
5.75,-16.37,176.25
10.81,-20.75,160.63
38.81,-1.0,178.31
41.81,-0.37,159.38
34.75,-3.38,166.38
35.81,4.31,145.75
-2.25,-25.44,177.81
-45.81,-31.31,123.5
5.31,-27.12,173.69
-0.63,-23.5,163.56
33.31,1.56,144.25
-1.5,-27.75,181.88
-19.56,-16.19,131.25
-22.75,-35.94,138.94
13.19,-12.94,181.25
41.56,-19.0,153.56
-49.44,-31.75,129.56
1.88,-25.5,182.75
-36.63,-35.0,128.94
1.37,-22.37,164.5
-17.44,-13.25,127.31
10.81,-22.12,163.44
1.06,-17.75,154.13
32.75,-24.69,163.75
38.75,3.44,156.69
-29.94,-31.56,149.0
43.0,-3.06,179.94
2.44,-9.56,124.19
-8.19,-31.37,154.13
7.56,-9.88,127.44
39.25,0.25,146.69
0.69,-23.31,164.19
10.06,-28.31,151.69
2.56,-27.12,182.81
-28.44,-33.38,137.06
-50.06,-29.75,129.0
-53.13,-28.81,120.44
-22.0,-34.94,138.56
-18.44,-15.31,128.69
-15.5,-31.12,150.19
-36.38,-35.69,129.38
-25.87,-32.06,151.81
-28.56,-22.81,142.0
-0.88,-30.5,161.44
0.44,-29.44,186.19
2.81,-4.56,130.38
-1.19,-27.44,178.63
2.25,-10.06,123.56
6.25,-27.19,182.25
39.44,-18.62,162.06
2.44,-23.94,171.06
29.94,5.19,140.63
42.0,-0.44,156.88
-0.88,-30.44,177.0
2.94,-26.19,174.75
-50.5,-27.5,131.19
-31.75,-32.88,144.38
0.0,-19.12,166.13
2.38,-5.94,122.87
40.69,-2.38,150.38
-31.87,-34.88,146.13
-4.13,-28.75,185.56
47.31,-14.38,169.19
5.81,-15.13,146.63
-27.31,-33.5,137.75
31.62,-2.5,175.5
-21.5,-14.81,129.63
-41.5,-32.69,139.31
39.94,-21.19,162.75
3.69,-18.06,151.88
33.5,-3.63,178.31
39.88,-18.62,162.06
41.19,-2.38,157.63
1.88,-18.69,161.63
-53.38,-28.69,124.06
-12.0,-31.62,153.0
42.81,-2.25,160.5
-11.56,-24.31,165.25
-5.19,-23.69,166.94
30.31,5.25,140.31
0.25,-29.62,151.06
-6.19,-24.19,165.75
4.0,-23.31,162.75
-11.38,-23.94,173.31
38.06,1.44,150.0
25.87,-25.81,149.56
-33.56,-35.0,144.75
41.38,-16.87,163.88
-2.5,-24.31,178.63
35.88,-17.0,170.25
43.0,-16.62,149.75
0.5,-16.44,160.0
6.56,3.94,129.06
24.5,-24.37,160.63
4.5,-7.38,126.56
3.44,-16.19,140.63
4.5,-9.19,125.75
1.06,-23.37,175.38
-8.19,-29.5,165.56
0.75,-28.12,178.56
-14.63,-3.5,129.38
42.75,-2.88,163.81
-14.44,-24.56,151.44
4.88,-10.06,129.88
3.31,-8.19,127.81
-41.19,-34.13,126.25
-20.81,-14.13,129.44
20.06,-24.75,148.75
-0.88,-26.94,176.44
-1.94,-26.69,179.63
22.06,-12.75,179.88
-8.63,-27.44,159.94
15.38,-24.25,167.25
1.63,-17.94,146.38
2.69,-20.75,157.88
19.87,-25.0,153.0
-4.63,-27.94,160.31
1.69,-15.56,146.81
25.56,6.31,138.56
-53.88,-27.0,122.81
5.63,-7.88,127.31
-9.88,-0.31,125.94
-2.56,0.56,128.31
-3.0,-26.12,186.38
-3.0,-27.94,161.94
-41.31,-33.25,139.5
-17.75,-21.44,140.25
0.81,-7.25,121.81
-53.06,-28.94,119.25
23.75,-24.5,160.56
-52.25,-28.75,118.62
0.63,-8.63,121.31
1.81,-19.62,169.63
26.19,-24.87,155.81
44.5,1.37,159.56
8.31,-17.56,154.75
36.75,-21.56,148.5
39.38,-3.81,177.25
14.0,11.19,133.94
-2.75,-21.87,172.5
6.69,-13.69,141.69
3.5,-15.56,143.25
42.69,-17.25,149.94
-0.56,-27.56,181.56
5.38,-11.19,135.88
32.0,-20.87,164.88
35.06,4.94,143.31
5.19,-27.81,175.75
6.69,-25.87,152.81
-25.69,-25.19,141.13
3.5,-26.06,175.63
-49.0,-28.56,135.25
-12.06,-32.06,142.88
1.31,-14.69,147.38
1.25,-12.69,142.88
42.25,-18.19,164.63
1.44,2.81,128.38
-48.0,-31.5,121.19
-1.37,-32.06,160.81
-3.19,0.75,128.0
46.63,-1.75,177.75
-51.13,-31.69,122.75
4.13,-12.69,147.19
-5.56,-29.75,152.94
-25.0,-35.44,137.25
41.31,-14.5,153.19
34.38,-22.75,167.75
-0.81,-25.56,179.13
6.44,-9.19,136.69
4.19,-27.19,184.94
-14.94,-34.63,143.06
42.56,3.25,159.75
-50.38,-30.94,123.31
31.19,-25.25,163.56
45.94,-12.56,168.88
28.12,-18.87,170.5
4.31,-12.88,156.5
-1.44,-25.31,175.13
-16.0,-2.44,128.06
-0.63,2.75,127.75
47.56,-14.19,169.75
4.5,-19.87,166.5
-19.62,-29.19,157.0
-12.63,-15.63,126.62
0.56,-8.69,121.69
33.94,-23.06,148.31
8.5,-27.87,176.19
1.56,-10.0,136.5
-5.25,-28.75,166.69
24.94,-21.69,164.69
2.94,-10.63,136.19
45.44,-17.5,159.25
-19.31,-34.06,155.25
20.94,-6.19,178.0
15.88,-8.44,182.38
3.56,-14.75,137.13
28.5,-26.25,163.81
41.5,-2.56,171.56
-43.0,-34.56,126.06
2.25,-16.87,161.75
0.94,-21.62,158.0
38.19,-18.87,150.56
-23.19,-30.87,155.13
43.5,-20.69,161.56
43.81,2.63,159.19
32.75,5.13,142.81
41.81,-5.63,176.25
40.38,-20.25,148.75
43.19,-2.38,154.5
34.25,-22.19,151.25
-19.62,-32.75,140.25
-1.94,-18.81,158.44
-0.25,-7.63,131.88
4.44,-14.63,133.69
1.75,-19.69,152.38
-37.19,-31.56,143.75
-1.06,-27.37,177.19
-48.25,-29.0,135.69
32.44,-9.5,178.38
43.0,-18.0,150.31
-29.5,-15.25,128.06
6.44,-14.06,143.38
-5.94,-26.75,150.38
-52.81,-29.19,121.25
-50.0,-31.44,127.62
4.56,-24.75,177.5
1.56,4.63,129.38
-23.5,-35.56,152.63
3.06,-17.0,150.88
0.12,-28.37,182.5
-2.63,-24.44,178.94
-10.38,-27.62,171.44
1.25,-11.19,135.63
-22.56,-20.0,134.25
3.88,-26.69,177.5
1.37,5.63,129.88
38.88,-19.37,153.25
-29.69,-36.0,134.69
-21.75,-9.13,126.25
1.0,-24.87,180.88
32.69,2.56,146.75
-46.13,-32.19,131.56
42.75,-3.13,172.44
-15.25,-10.38,128.19
1.94,-11.13,131.5
-1.0,-0.56,129.81
3.56,-7.5,139.38
-26.0,-23.37,149.75
21.31,-6.13,179.5
-48.75,-31.37,119.69
1.63,-26.31,146.19
3.44,-15.69,151.38
-22.56,-29.56,166.63
0.88,-20.56,163.69
-1.37,-27.0,170.81
48.69,-15.25,168.44
-30.37,-33.31,144.88
27.12,-9.25,175.5
0.37,-29.44,186.63
-17.06,-24.62,158.88
-33.19,-32.31,151.13
42.44,-1.88,151.25
44.5,-19.19,151.5
6.56,-13.5,145.88
2.88,-10.63,135.31
-12.0,-23.62,155.69
14.94,-27.31,155.19
7.25,-17.0,150.0
4.5,-9.19,148.38
35.94,-5.75,176.06
35.38,-0.12,149.44
45.69,-17.31,149.63
1.06,-27.75,181.63
-32.75,-30.19,155.38
35.75,-0.37,150.44
26.25,-24.06,155.88
29.0,3.19,137.63
-6.81,-26.62,161.88
33.94,-6.19,178.5
-12.25,-9.5,128.5
-20.25,-36.63,144.06
0.0,12.25,133.63
2.25,-10.88,141.31
42.5,-13.81,149.13
5.38,-6.56,125.56
31.62,-18.0,165.88
-1.94,-21.19,167.25
-52.38,-27.44,130.88
10.38,-27.62,165.0
21.44,9.25,134.44
1.25,-6.5,134.75
-22.0,-36.81,142.75
3.69,-26.44,176.56
32.19,-22.81,153.5
-30.37,-32.13,152.69
-28.69,-35.81,149.0
1.94,-7.06,138.25
44.19,-1.31,151.44
5.38,-27.0,183.19
4.75,-13.56,147.13
43.5,-5.69,177.0
-21.56,-34.88,138.75
0.94,-9.94,131.38
-44.63,-33.0,123.75
-18.75,-18.0,138.69
5.06,-13.69,133.31
19.94,-10.63,178.56
-28.19,-31.94,154.06
3.5,-9.38,130.81
32.19,2.06,147.0
-37.63,-32.44,148.38
12.06,-29.06,156.56
1.81,-21.12,172.0
2.0,-10.06,130.25
30.37,8.06,143.81
0.94,-25.69,184.69
31.44,-7.63,173.63
-9.0,-0.88,127.06
45.69,-17.62,148.75
48.25,-19.12,150.75
-54.0,-27.87,117.12
37.94,-0.81,148.38
-13.69,-22.94,148.31
42.56,-17.75,166.38
4.56,-14.88,134.63
44.81,-17.62,156.56
-1.88,-25.19,170.38
-28.62,-19.69,137.19
-50.13,-25.62,132.38
-13.19,-5.5,127.19
-22.12,-34.63,153.56
2.81,-22.31,170.25
-38.0,-31.5,143.19
-27.06,-37.44,139.44
-1.75,-28.5,182.56
-1.0,-21.94,170.81
41.25,-19.06,162.38
3.88,-10.63,124.0
-20.75,-36.69,143.69
12.5,4.56,130.25
9.5,-27.94,155.31
-17.56,-31.69,154.13
-40.19,-34.94,131.13
1.37,-11.06,138.81
-12.13,-32.75,156.38
-4.44,-27.25,163.13
-9.69,-6.25,126.12
42.06,-3.94,176.25
-25.37,-17.94,131.81
41.94,-19.37,153.25
-46.94,-30.62,135.19
-44.56,-33.44,137.38
-49.5,-27.94,132.56
0.12,-19.56,161.25
1.5,-26.87,184.69
-14.56,-26.19,156.88
-25.31,-13.56,127.37
48.88,-14.81,170.06
-20.25,-31.12,156.13
43.13,-2.25,167.56
0.56,-15.69,150.38
-17.25,-21.62,141.19
41.38,-17.75,169.06
-14.38,-8.0,129.56
-53.44,-28.87,120.44
3.94,-13.88,152.63
-47.38,-34.06,126.5
44.88,-14.75,178.94
-29.94,-27.0,148.88
-3.63,-25.12,177.88
-51.44,-30.06,121.94
-2.38,-26.12,163.19
-17.87,-28.69,159.69
36.25,-2.31,162.25
-13.44,-24.75,150.38
-52.5,-30.37,121.5
2.0,-12.19,132.63
1.69,-23.31,164.63
35.38,-22.5,160.31
-24.62,-14.63,137.0
47.25,-18.56,151.31
36.25,-20.19,165.0
21.19,-27.31,163.69
-1.63,-25.94,182.38
32.63,1.5,141.25
30.25,-19.5,167.25
6.06,-12.19,140.13
-36.81,-34.44,138.75
1.81,-20.5,168.06
-1.75,-26.62,181.31
29.94,-20.12,148.94
42.44,-17.87,166.25
27.31,-9.19,183.69
36.88,-0.94,173.06
39.19,-2.19,174.5
2.94,-9.44,128.13
2.69,-8.31,119.25
-1.25,-25.94,179.0
-19.31,-6.88,125.81
-17.31,-22.87,138.56
4.31,-12.0,139.94
-17.37,-30.37,160.38
33.31,-5.56,178.94
-12.5,-9.63,128.0
30.56,-6.69,174.06
6.94,-15.13,143.0
-36.38,-31.69,144.38
22.37,-26.25,147.56
-9.19,-24.56,141.94
8.19,8.63,132.63
-2.56,-23.31,175.75
-28.25,-17.75,134.56
2.88,-11.19,137.25
11.13,-17.56,178.69
-48.5,-28.81,136.25
-1.37,-27.37,145.94
-11.13,-1.56,128.94
42.63,-5.56,180.19
39.63,-21.5,151.94
46.38,-15.31,169.94
8.75,-10.19,130.06
-17.12,-30.12,157.19
36.19,-1.06,174.0
-23.56,-32.88,149.75
12.25,-15.19,175.06
-49.94,-29.75,121.81
-36.19,-31.31,144.94
41.19,-4.56,175.25
0.12,-9.31,128.56
-42.13,-33.0,138.81
-11.75,-28.5,169.63
41.06,5.69,159.44
1.12,-15.31,156.88
1.5,-16.31,141.69
33.06,0.63,142.94
-45.81,-31.87,130.0
1.0,-31.5,151.63
3.13,-27.94,183.38
-19.69,-10.0,124.37
24.56,6.75,132.5
-0.12,-25.0,169.44
-38.63,-35.19,131.44
3.44,-27.19,183.06
-51.81,-29.81,121.31
41.06,-0.81,167.5
3.56,-27.87,185.38
45.31,-17.75,153.56
-24.81,-25.62,141.5
-8.38,-23.81,163.31
-4.06,-27.19,173.5
-6.94,-28.25,158.94
-0.37,-25.69,172.13
48.31,-15.25,170.69
-7.25,-24.69,162.06
4.94,-13.13,152.88
40.69,-4.56,175.31
5.5,-28.62,184.38
-47.13,-34.19,126.69
-55.06,-26.87,122.94
3.25,-12.44,138.44
11.44,-16.56,175.25
1.56,-22.56,167.5
1.69,-8.13,141.31
40.06,-19.56,165.5
2.25,-25.81,180.56
-17.87,-28.94,162.0
-0.12,-16.5,158.63
4.56,-9.31,135.88
-36.19,-33.31,141.94
-12.94,-31.75,152.75
-47.25,-32.13,134.5
-24.62,-32.81,148.5
22.69,5.75,133.69
46.25,-14.25,167.75
-53.31,-28.81,124.19
5.31,-23.5,168.81
44.06,-16.0,168.81
-7.56,-33.19,145.25
6.69,-14.88,142.31
2.19,-11.25,138.56
42.38,-2.19,155.75
0.19,-11.94,130.19
2.88,-11.19,134.75
9.44,-26.75,159.25
1.06,-11.19,140.56
22.25,-8.38,180.25
-35.38,-35.5,134.5
3.56,-7.63,123.62
-0.31,-25.56,171.56
-40.31,-28.0,149.63
-30.75,-35.19,142.63
29.94,2.0,145.5
40.38,-5.31,176.19
0.06,-20.19,162.75
-25.69,-18.37,132.25
1.37,-7.81,120.25
0.37,-26.69,183.63
-30.06,-37.25,137.06
-50.5,-30.12,117.87
48.25,-14.5,170.69
3.94,-10.0,129.88
46.31,-13.56,178.19
23.19,-21.37,147.56
43.0,-20.25,156.13
-8.75,-26.37,173.13
-0.25,3.38,131.0
1.19,-27.37,177.63
-0.25,-8.44,125.62
-3.81,-27.12,163.19
-52.81,-28.25,114.75
4.5,-9.63,129.31
2.75,-23.0,178.06
43.25,-1.81,170.5
2.13,-8.75,121.44
43.94,-19.19,161.19
-22.87,-30.94,154.0
-4.63,-27.12,181.19
-18.37,-16.12,128.75
-0.37,-30.75,156.0
46.63,-2.94,172.31
25.19,3.13,135.25
-1.25,-24.37,175.75
13.19,9.63,128.44
-33.25,-28.06,155.69
-50.31,-27.25,135.63
-23.75,-14.06,136.38
-16.31,-30.0,157.75
7.56,-13.69,143.06
-1.31,-28.06,181.13
2.0,-9.94,135.88
-2.25,-27.06,185.13
-17.25,-28.81,162.56
5.13,-14.56,149.25
13.44,-28.37,147.25
37.44,1.56,149.5
-7.06,-30.56,165.69
-7.19,-1.94,125.94
-45.25,-33.13,137.06
1.31,-14.31,145.75
-29.19,-36.63,133.31
-14.56,-20.25,131.88
26.12,4.13,135.88
-44.75,-31.75,124.75
29.25,-20.31,163.81
33.06,4.75,143.56
3.69,-19.81,150.94
2.38,-8.25,124.31
-51.31,-27.31,132.0
-12.63,-23.25,154.0
-30.31,-9.81,118.0
-1.12,-27.62,178.13
6.38,-28.44,151.69
-51.56,-30.5,126.0
4.25,-28.06,182.69
4.88,11.31,119.94
-14.0,-28.56,159.38
45.38,2.44,173.38
0.63,-25.31,180.0
3.63,-17.19,181.19
0.75,-23.31,175.31
41.63,-4.0,174.81
4.56,-17.44,161.81
-10.31,-30.94,143.5
4.88,-10.06,150.38
2.88,-6.88,123.94
-21.44,-12.0,128.81
20.37,-13.5,179.06
3.06,-19.62,172.38
-33.56,-34.94,140.56
0.12,-27.94,185.06
-16.69,-19.94,134.69
-25.87,-27.5,154.44
-7.44,-31.44,159.69
38.56,-23.12,157.75
3.81,-28.62,147.63
37.81,-21.94,151.63
-51.38,-29.94,124.19
28.94,2.38,144.0
-35.19,-30.44,150.81
-9.63,-26.5,159.13
23.31,3.88,134.88
41.38,-3.63,172.75
7.25,-16.94,152.06
36.0,-21.94,155.81
-40.69,-34.19,136.63
36.81,-22.75,157.19
-2.31,-21.19,162.63
-25.81,-26.12,144.94
31.12,-21.19,149.44
5.31,-26.44,174.75
-12.19,-31.81,146.25
1.94,-26.12,175.5
0.19,-27.81,185.19
-0.63,-27.87,178.88
4.44,-8.0,131.75
4.0,-8.56,125.69
42.25,-2.44,173.69
-22.94,-31.06,156.06
-0.5,-20.0,165.69
-30.87,-32.31,151.81
32.88,8.06,147.88
3.25,-7.44,133.19
5.06,-14.69,150.19
-27.44,-23.12,147.94
20.75,-23.94,164.31
3.75,-12.0,137.44
-0.12,-29.37,148.56
21.5,8.19,133.94
41.25,-1.63,155.19
-34.13,-35.69,135.5
23.37,-25.0,166.69
-34.13,-34.69,141.38
3.69,-14.5,146.31
2.25,-9.19,133.56
-38.19,-34.88,138.69
-2.56,-25.56,184.44
7.19,-28.37,155.13
-39.31,-31.37,142.38
38.31,3.69,154.75
44.81,-12.56,179.25
15.75,-24.31,153.38
-1.94,-20.62,170.88
-22.25,-26.12,161.19
1.5,-13.63,146.31
-0.19,-30.62,179.69
27.25,5.38,134.56
2.19,-5.88,134.19
40.56,1.25,148.69
3.88,-20.06,151.94
-4.75,9.13,116.19
-33.19,-13.25,123.44
4.19,-27.87,180.56
3.44,-26.87,182.25
10.81,-14.13,168.0
-51.63,-25.56,133.88
0.63,-6.69,136.38
2.25,-6.13,124.12
3.75,-8.13,126.69
1.63,-24.37,179.63
35.0,1.69,147.56
34.38,1.0,152.88
37.63,-20.44,148.69
38.94,-1.25,171.38
-24.5,-33.75,147.06
-49.69,-25.69,132.69
0.94,-27.87,186.25
42.06,3.06,156.19
-29.37,-18.62,130.44
3.19,-27.25,180.13
-17.56,-3.56,132.06
7.44,-11.25,143.75
-36.06,-30.25,150.0
31.81,-22.81,153.44
45.19,-11.81,168.88
15.88,-22.94,147.13
41.88,-16.31,154.31
-14.0,-30.94,150.69
40.56,-3.31,174.31
34.5,-22.69,160.38
5.44,-26.12,170.19
5.25,-26.69,182.5
0.25,-8.0,124.62
8.31,-17.75,179.19
3.31,-12.06,139.69
1.37,-26.44,184.5
2.19,-17.62,153.31
-3.94,-25.69,168.94
7.19,-21.31,161.88
38.25,-4.63,178.06
0.31,-9.38,120.94
-4.13,-28.56,184.69
-18.75,-27.19,157.31
2.75,-9.5,127.62
-20.19,-30.12,154.75
5.75,-24.12,183.0
-42.75,-33.5,135.38
2.81,-28.87,184.88
3.5,-14.06,145.81
7.63,-23.31,175.75
-39.69,-33.44,140.94
-51.13,-29.94,123.69
25.69,-24.25,160.63
43.31,-20.25,152.25
-15.56,-2.06,127.81
29.37,4.38,136.5
-12.38,2.63,125.37
-17.75,-28.44,152.94
6.38,-18.12,154.5
34.94,-6.31,179.31
-8.19,-25.12,163.69
35.13,-19.06,164.75
-22.69,-33.63,148.0
4.19,-9.56,127.75
4.38,-26.12,181.5
-16.44,-33.31,154.25
-22.87,-26.37,157.63
-3.63,-26.62,174.44
38.0,-18.87,164.13
13.56,4.5,131.38
14.38,-26.5,158.56
0.81,-25.31,179.75
0.75,-5.81,121.31
8.81,-13.31,182.13
0.81,-23.81,170.88
-2.25,-32.69,146.56
42.63,-3.44,170.25
-4.38,-23.5,177.75
42.75,-21.06,161.44
8.25,11.75,130.44
1.44,-7.94,122.37
28.69,-21.31,168.5
-7.63,4.06,130.31
-10.19,-29.25,159.63
-34.19,-33.31,143.38
-38.88,-34.44,127.31
-41.38,-34.31,125.06
-23.0,-35.5,152.88
-14.44,-17.69,127.56
-15.19,-25.19,168.25
2.81,-27.94,183.94
-1.5,-17.81,163.81
-18.62,-7.88,127.44
-31.62,-27.81,156.44
-30.31,-14.81,128.94
41.0,-19.31,162.5
-52.31,-27.87,131.19
23.44,5.5,139.0
-33.44,-31.62,146.56
-22.94,-13.19,135.81
3.25,-14.25,141.44
34.25,1.88,146.06
47.06,-3.69,176.0
-2.75,-23.31,164.56
2.69,-12.81,128.88
1.63,-20.69,169.31
39.69,-20.69,161.94
21.62,-12.94,179.13
-3.0,-20.0,160.44
4.5,-19.5,165.88
38.56,-15.75,167.31
3.56,-11.44,139.38
6.06,-24.87,170.0
6.13,-23.06,163.31
3.44,-7.81,124.06
-24.12,-22.87,148.63
28.31,-20.37,148.5
-52.5,-29.37,118.44
-47.25,-30.12,138.5
4.06,-21.19,159.38
31.69,-20.62,153.5
-36.94,-35.5,136.88
-23.69,-34.31,146.63
43.75,0.56,168.75
-1.25,-30.37,146.56
0.25,-29.31,186.88
-9.44,3.31,129.19
19.19,-22.12,165.81
-41.75,-34.0,140.44
-14.13,-24.62,152.19
3.94,-17.19,149.44
-1.06,7.94,130.0
-28.56,-10.19,121.5
2.19,-21.31,167.44
0.37,-29.44,185.5
6.81,-28.5,158.0
19.19,10.88,136.31
1.88,-18.37,162.88
-2.0,-20.12,169.44
41.06,-18.31,164.81
7.88,-16.0,149.44
42.5,-17.5,155.69
34.88,-5.25,178.81
-14.19,-23.25,149.56
41.38,-22.12,158.06
41.0,-18.5,151.13
43.13,-19.37,148.75
-1.94,-19.31,160.56
-25.06,-25.25,140.5
2.63,-10.94,133.63
0.0,-7.75,120.44
37.19,-6.63,171.81
40.88,-17.56,164.38
0.75,-21.06,156.31
4.75,-6.94,125.37
0.19,-6.94,122.62
3.0,-15.06,142.75
2.38,-26.87,168.13
29.94,-8.75,171.19
-1.19,-18.81,159.13
-18.44,-0.5,129.31
4.44,-19.0,164.94
2.13,-17.31,162.56
-3.5,-22.44,171.69
-0.81,-20.31,178.88
5.0,-19.0,155.0
40.0,-20.31,148.81
-43.0,-29.62,140.31
10.19,-17.19,174.94
4.13,3.19,129.31
27.56,7.25,137.0
47.63,-14.5,169.31
-1.69,-28.19,181.56
-0.63,-19.62,160.25
-0.81,-25.12,178.13
5.94,-24.87,184.06
-22.31,-36.81,142.5
32.5,1.88,146.5
-52.13,-28.62,115.69
-0.69,-17.69,158.75
28.0,-24.37,147.56
2.25,-16.19,148.19
3.19,-10.25,134.94
-19.69,-9.44,133.63
-3.94,-31.44,146.81
-25.69,-17.25,131.56
-48.88,-31.25,127.06
-43.75,-31.5,142.56
-9.94,5.19,125.37
-7.19,-24.94,174.63
2.75,-11.44,138.06
44.44,-3.81,183.69
38.56,1.12,164.94
3.25,-28.62,185.19
46.81,-2.0,178.0
-15.0,-12.5,129.0
39.44,2.63,168.13
0.69,-17.75,160.06
45.81,-0.44,176.81
35.0,-16.94,177.31
-0.31,-16.62,165.0
40.75,-0.19,178.38
-12.38,-32.56,158.5
-16.12,-28.31,160.25
3.25,-10.06,131.81
1.88,-26.06,184.06
-33.19,-30.56,152.38
2.5,-25.12,176.69
-0.69,-27.12,177.81
5.81,-12.5,135.19
-26.37,-34.06,146.31
3.88,-11.38,134.31
-23.69,-35.0,152.75
-6.63,1.94,130.63
36.13,1.69,147.13
1.19,-22.62,161.94
-18.75,-35.56,141.31
-52.31,-29.19,121.94
2.81,-20.56,156.88
-28.44,-33.0,147.69
23.56,4.44,135.81
4.69,-14.88,146.94
-28.94,-24.94,152.81
42.5,-2.19,156.31
-1.06,-25.25,180.56
1.88,-9.81,144.88
0.69,-23.06,174.88
-50.25,-27.56,133.38
16.81,-25.87,152.75
41.94,-7.0,177.06
2.5,-26.06,146.25
35.81,2.69,142.69
4.25,-27.31,184.25
2.94,-29.12,185.88
-10.19,-23.56,139.25
2.81,-5.25,131.94
-10.56,-0.75,124.37
38.81,-21.5,151.75
1.75,-16.94,150.19
27.0,3.38,135.56
27.31,-10.63,180.31
4.69,-15.81,151.5
-1.5,-23.56,173.88
-30.44,-34.25,147.81
5.13,-22.37,174.75
-8.63,-28.56,158.63
32.94,2.5,147.25
2.63,-19.5,159.19
-0.44,-27.5,181.94
-10.38,-7.06,125.31
4.13,-26.94,185.13
1.5,-14.06,147.44
1.56,-10.25,129.25
8.19,-17.94,155.69
33.56,-7.88,178.88
30.25,1.75,139.81
6.25,-16.25,162.0
6.44,-25.75,163.38
3.75,-7.44,129.5
-7.19,-23.44,164.06
-49.06,-29.25,133.56
38.0,-16.75,166.31
5.56,-14.19,147.0
7.44,-16.56,161.88
0.75,-21.44,171.13
2.69,-9.94,136.31
16.44,-28.5,163.13
3.56,-10.63,135.06
-8.13,-32.81,158.63
-51.5,-29.06,116.75
5.63,-7.0,129.5
-14.38,-4.88,125.87
7.5,-11.81,134.88
10.81,7.5,129.88
3.75,-7.38,131.25
4.0,-15.38,163.31
1.88,-26.56,184.75
36.0,0.0,171.44
7.75,-14.31,156.25
-23.94,-34.63,138.69
8.31,-9.56,126.81
-6.31,-29.87,152.81
29.12,-24.19,147.69
2.0,-26.69,180.0
31.31,-22.87,153.38
42.56,-0.06,160.19
0.75,-28.31,185.63
-43.94,-33.81,131.63
-11.44,-33.69,158.69
0.19,-28.44,184.56
31.25,-22.81,151.06
4.38,-25.37,178.38
40.25,-14.56,163.75
41.38,-7.44,177.44
-40.75,-34.75,130.19
8.69,-9.44,127.94
1.81,-19.75,157.19
2.81,-29.19,183.13
41.94,-3.63,179.94
-32.13,-32.5,150.94
-24.5,-9.5,130.44
-42.38,-33.06,134.25
42.31,-2.25,172.69
-44.75,-28.56,141.81
5.13,-10.31,123.94
-26.69,-35.44,136.88
-34.63,-35.0,144.0
-0.12,-26.19,167.06
42.69,-13.81,149.06
-1.5,-23.56,169.75
34.81,-22.06,156.0
34.13,-6.88,172.25
3.63,-5.63,131.06
13.94,8.5,126.87
6.0,-8.06,132.69
41.19,-17.69,152.19
2.63,-11.56,137.5
21.0,-26.75,163.94
-16.69,-29.06,168.88
49.0,-15.0,169.81
33.56,-24.0,150.5
6.94,-18.81,166.19
41.75,-0.5,158.0
-18.69,-6.19,125.81
-5.31,-28.5,161.38
-15.88,-29.06,158.44
32.19,-24.31,150.31
34.06,3.63,145.69
-46.13,-28.06,140.06
1.69,-7.75,121.31
35.88,-23.94,164.25
-12.25,-1.19,125.81
43.63,-16.44,178.75
2.5,-16.37,157.63
-49.5,-31.44,125.19
-45.0,-30.31,140.81
42.56,-0.81,152.13
-0.88,-9.56,121.94
5.94,-17.62,164.19
0.94,-23.0,169.13
-0.44,-26.31,184.81
-22.56,-23.5,152.0
-16.69,-28.44,160.06
0.69,-16.12,150.06
41.25,-18.62,152.25
-8.0,-28.5,158.75
44.81,0.81,169.81
-45.25,-33.13,130.44
3.06,-29.0,182.06
1.69,-27.75,183.5
2.06,-9.88,135.19
-35.69,-21.37,135.88
-38.25,-28.25,151.94
-12.31,-30.31,163.19
43.38,-13.94,149.38
42.56,-16.69,164.06
-47.63,-27.87,136.38
2.56,-4.56,130.44
44.31,-16.81,149.69
27.06,-25.25,163.44
23.44,-25.12,150.38
-22.62,-15.0,130.5
42.25,-2.69,165.06
-28.69,-25.44,148.88
-47.38,-31.37,133.94
-18.31,-19.31,138.63
29.37,-21.06,153.38
1.75,-14.19,150.69
38.44,4.0,160.94
-6.25,-24.44,173.38
-26.87,-32.19,140.13
36.88,1.19,142.75
7.25,-20.5,160.63
27.12,-8.44,171.5
-37.56,-31.5,143.44
-34.75,-28.75,148.69
9.19,-27.19,173.44
-8.19,-27.06,166.75
-0.94,-26.0,184.75
9.38,-30.0,161.38
-41.13,-33.44,135.06
43.0,5.75,164.63
5.38,-27.19,185.44
-0.81,-19.0,167.19
-27.19,-15.38,132.5
27.69,-6.31,179.69
-17.94,-7.31,126.31
-13.0,-4.0,129.06
-2.63,-23.5,164.25
2.31,-6.25,124.62
2.5,-9.06,132.56
20.0,-21.94,165.94
45.44,-17.56,159.19
5.5,-22.56,172.25
-52.19,-28.56,115.5
-22.37,-24.06,141.38
5.94,-9.06,124.94
19.69,-6.63,178.25
26.94,9.81,134.44
36.13,-23.87,164.19
-8.69,-25.94,173.19
-0.75,-27.62,183.13
-9.69,-27.31,169.75
27.31,3.25,142.0
-11.81,0.88,129.81
-20.0,-18.06,130.31
-5.63,-31.0,160.19
17.12,-14.06,182.56
-16.06,-29.94,161.0
37.0,3.5,154.19
39.31,-1.94,178.81
22.12,-22.62,164.5
-1.31,-29.62,181.75
3.0,-26.19,178.88
-8.88,-0.75,126.44
-2.44,-20.0,163.25
41.5,-0.88,146.75
27.31,-4.0,179.19
